ID,song
273903,深夜放送_by_伊東ゆかり
189533,18才の彼_by_伊東ゆかり
189528,純愛ラプソディ_by_伊東ゆかり
189526,SWEET MEMORIES_by_伊東ゆかり
189535,スカイレストラン_by_伊東ゆかり
216775,すてきな16才_by_伊東ゆかり
42651,砂に消えた涙_by_伊東ゆかり
143991,世界は二人のために_by_伊東ゆかり
189530,セカンド・ラブ_by_伊東ゆかり
6049,セレナーデ_by_伊東ゆかり
187786,1001曲のLove Song_by_伊東ゆかり
189536,卒業写真_by_伊東ゆかり
189525,TOUCH ME LIGHTLY(EASY ON THE HEART)_by_伊東ゆかり
3007,誰も知らない_by_伊東ゆかり
143993,天使の誘惑_by_伊東ゆかり
187778,伝言_by_伊東ゆかり
189531,どうぞこのまま_by_伊東ゆかり
34710,渚のデイト_by_伊東ゆかり
54373,夏にさようなら_by_伊東ゆかり
116165,ナポリは恋人_by_伊東ゆかり
187781,20年_by_伊東ゆかり
116167,ネイビー・ブルー_by_伊東ゆかり
116166,花のささやき_by_伊東ゆかり
116169,ヴァケーション_by_伊東ゆかり
187783,ひと時だけ_by_伊東ゆかり
189534,瞳がほほえむから_by_伊東ゆかり
187777,百万本のバラ_by_伊東ゆかり
116168,ビー・マイ・ベイビー_by_伊東ゆかり
143990,ふたりの小舟 ～The water is wide～_by_伊東ゆかり
143992,ブルーライト・ヨコハマ_by_伊東ゆかり
4173,星を見ないで_by_伊東ゆかり
216774,ボビーに首ったけ_by_伊東ゆかり
43150,ボーイ・ハント_by_伊東ゆかり
216776,ポエトリー・イン・モーション_by_伊東ゆかり
66952,マイ・ボーイ・ロリポップ_by_伊東ゆかり
189527,無縁坂_by_伊東ゆかり
143989,ゆうべの秘密_by_伊東ゆかり
43151,夢みる想い_by_伊東ゆかり
39886,ロコモーション_by_伊東ゆかり
189529,ワインレッドの心_by_伊東ゆかり
39984,わたし女ですもの_by_伊東ゆかり
312131,Diary_by_SEKAI NO OWARI
99582,青い太陽_by_SEKAI NO OWARI
191042,ANTI-HERO_by_SEKAI NO OWARI
286006,umbrella_by_SEKAI NO OWARI
145479,アースチャイルド_by_SEKAI NO OWARI
145480,RPG_by_SEKAI NO OWARI
132572,illusion_by_SEKAI NO OWARI
256941,イルミネーション_by_SEKAI NO OWARI
99583,インスタントラジオ_by_SEKAI NO OWARI
263605,Witch_by_SEKAI NO OWARI
194596,SOS_by_SEKAI NO OWARI
263607,エデン_by_SEKAI NO OWARI
216100,Error_by_SEKAI NO OWARI
305113,陽炎_by_SEKAI NO OWARI
117562,花鳥風月_by_SEKAI NO OWARI
295331,カレイドスコープ_by_SEKAI NO OWARI
158343,銀河街の悪夢_by_SEKAI NO OWARI
263599,Goodbye_by_SEKAI NO OWARI
295332,コードレスベイビー_by_SEKAI NO OWARI
292792,silent_by_SEKAI NO OWARI
242521,サザンカ_by_SEKAI NO OWARI
99581,死の魔法_by_SEKAI NO OWARI
286980,周波数_by_SEKAI NO OWARI
231966,スターゲイザー_by_SEKAI NO OWARI
121888,スターライトパレード_by_SEKAI NO OWARI
158344,スノーマジックファンタジー_by_SEKAI NO OWARI
263606,すべてが壊れた夜に_by_SEKAI NO OWARI
130119,生物学的幻想曲_by_SEKAI NO OWARI
99580,世界平和_by_SEKAI NO OWARI
263601,千夜一夜物語_by_SEKAI NO OWARI
304406,tears_by_SEKAI NO OWARI
104108,天使と悪魔_by_SEKAI NO OWARI
154610,Death Disco_by_SEKAI NO OWARI
132570,TONIGHT_by_SEKAI NO OWARI
263608,ドッペルゲンガー_by_SEKAI NO OWARI
171944,Dragon Night_by_SEKAI NO OWARI
286005,Dropout_by_SEKAI NO OWARI
99584,虹色の戦争_by_SEKAI NO OWARI
117560,Never Ending World_by_SEKAI NO OWARI
130120,眠り姫_by_SEKAI NO OWARI
99579,白昼の夢_by_SEKAI NO OWARI
302296,バードマン_by_SEKAI NO OWARI
263602,向日葵_by_SEKAI NO OWARI
162360,ピエロ_by_SEKAI NO OWARI
132568,Fight Music_by_SEKAI NO OWARI
305111,family_by_SEKAI NO OWARI
104107,ファンタジー_by_SEKAI NO OWARI
132567,深い森_by_SEKAI NO OWARI
117561,不死鳥_by_SEKAI NO OWARI
263610,Food_by_SEKAI NO OWARI
263613,Blue Flower_by_SEKAI NO OWARI
177403,broken bone_by_SEKAI NO OWARI
177402,PLAY_by_SEKAI NO OWARI
194595,プレゼント_by_SEKAI NO OWARI
216101,Hey Ho_by_SEKAI NO OWARI
162361,炎と森のカーニバル_by_SEKAI NO OWARI
132569,炎の戦士_by_SEKAI NO OWARI
191041,Home_by_SEKAI NO OWARI
305112,正夢_by_SEKAI NO OWARI
171943,MAGIC_by_SEKAI NO OWARI
94091,幻の命_by_SEKAI NO OWARI
177404,マーメイドラプソディー_by_SEKAI NO OWARI
263603,Mr.Heartache_by_SEKAI NO OWARI
263598,Missing_by_SEKAI NO OWARI
263597,蜜の月_by_SEKAI NO OWARI
264884,蜜の月 -for the film-_by_SEKAI NO OWARI
177405,ムーンライトステーション_by_SEKAI NO OWARI
263611,Monsoon Night_by_SEKAI NO OWARI
121887,yume_by_SEKAI NO OWARI
263604,YOKOHAMA blues_by_SEKAI NO OWARI
263612,夜桜_by_SEKAI NO OWARI
305114,Like a scent_by_SEKAI NO OWARI
263600,ラフレシア_by_SEKAI NO OWARI
132571,Love the warz_by_SEKAI NO OWARI
263614,LOVE SONG_by_SEKAI NO OWARI
263609,Re:set_by_SEKAI NO OWARI
231967,RAIN_by_SEKAI NO OWARI
107163,アカシアの雨がやむ時_by_藤圭子
246,明日から私は_by_藤圭子
107182,あなた任せのブルース_by_藤圭子
107166,網走番外地_by_藤圭子
107159,雨がやんだら_by_藤圭子
107156,逢わずに愛して_by_藤圭子
708,命預けます_by_藤圭子
107183,生命ぎりぎり_by_藤圭子
38806,命火_by_藤圭子
107153,うそ_by_藤圭子
107167,怨み節_by_藤圭子
10035,男と女_by_藤圭子
107171,おもいで酒_by_藤圭子
107178,面影平野_by_藤圭子
107157,女の意地_by_藤圭子
1193,女のブルース_by_藤圭子
28529,女は恋に生きてゆく_by_藤圭子
107161,カスバの女_by_藤圭子
107177,可愛い女_by_藤圭子
107179,聞いて下さい私の人生_by_藤圭子
107151,北国の春_by_藤圭子
107152,北国行きで_by_藤圭子
107162,今日でお別れ_by_藤圭子
1607,京都から博多まで_by_藤圭子
1611,京都ブルース_by_藤圭子
107158,霧の摩周湖_by_藤圭子
1735,圭子の夢は夜ひらく_by_藤圭子
38807,恋仁義_by_藤圭子
38805,さいはての女_by_藤圭子
28527,酒に酔うほど_by_藤圭子
107168,さすらい_by_藤圭子
107160,知りすぎたのね_by_藤圭子
2633,新宿の女_by_藤圭子
9805,千年のかがり火_by_藤圭子
107149,旅の終りに_by_藤圭子
273671,妻籠の宿_by_藤圭子
9371,天国_by_藤圭子
107181,東京流れもの_by_藤圭子
543,はしご酒_by_藤圭子
107150,ひとり寝の子守唄_by_藤圭子
107169,舟唄_by_藤圭子
107176,螢火_by_藤圭子
28522,みちのく小唄_by_藤圭子
107170,みちのく一人旅_by_藤圭子
107155,港町ブルース_by_藤圭子
107154,別れの朝_by_藤圭子
28530,別れの旅_by_藤圭子
107180,私は京都へ帰ります_by_藤圭子
29,愛されてセレナーデ_by_ヤン・スギョン
669,いつかきっと微笑みへ_by_ヤン・スギョン
34887,ガラスの心_by_ヤン・スギョン
34888,スペインの絵の中で_by_ヤン・スギョン
3377,泣きながら ほほえみながら 愛しながら_by_ヤン・スギョン
3467,涙の虹を渡れば_by_ヤン・スギョン
34890,眠れない夜を数えて_by_ヤン・スギョン
34889,不思議な国へ_by_ヤン・スギョン
24676,ふるえる_by_ヤン・スギョン
116178,愛はルフラン_by_梓みちよ
187,あかいサルビア_by_梓みちよ
116174,信天翁(あほうどり)_by_梓みちよ
229511,アンド・アイ・ラヴ・ユー・ソー_by_梓みちよ
243608,言えばよかった_by_梓みちよ
67775,お嫁さん_by_梓みちよ
116176,女達のキィ・ワード_by_梓みちよ
229512,帰り来ぬ青春_by_梓みちよ
42810,銀河系まで飛んでいけ_by_梓みちよ
229515,九月の渚_by_梓みちよ
229514,コメディアン_by_梓みちよ
187651,こんにちは赤ちゃん_by_梓みちよ
2110,淋しがりや_by_梓みちよ
2553,小心者_by_梓みちよ
229509,そしてショーは続く_by_梓みちよ
3367,渚のセニョリーナ_by_梓みちよ
229510,なんて浮気もの_by_梓みちよ
116175,熱帯夜_by_梓みちよ
116181,ねむの木の子守歌_by_梓みちよ
229517,独りあるき_by_梓みちよ
3944,二人でお酒を_by_梓みちよ
3969,二日酔い_by_梓みちよ
216772,プリンセス・プリンセス_by_梓みちよ
116180,ポカン・ポカン_by_梓みちよ
229518,窓辺_by_梓みちよ
4494,メランコリー_by_梓みちよ
229513,雪どけ_by_梓みちよ
116177,夢で逢いましょう_by_梓みちよ
116173,よこがお_by_梓みちよ
38917,横恋慕 YOKORENBO_by_梓みちよ
4776,よろしかったら_by_梓みちよ
41049,リリー・マルレーン (LILI MARLEEN)_by_梓みちよ
229516,別ればなし_by_梓みちよ
116179,忘れな草をあなたに_by_梓みちよ
32,愛しすぎて_by_田原俊彦
30913,愛してるじゃないか_by_田原俊彦
148538,愛してると言えなくて..._by_田原俊彦
42722,哀愁でいと_by_田原俊彦
20781,愛たい・会えない・切ない_by_田原俊彦
118566,愛という名の罪_by_田原俊彦
288716,愛は愛で愛だ_by_田原俊彦
169091,愛をMOTTO_by_田原俊彦
30910,あッ_by_田原俊彦
30911,A NIGHT TO REMEMBER_by_田原俊彦
42580,雨が叫んでる -TELL BY YOUR EYES-_by_田原俊彦
118561,雨が叫んでる -TELL BY YOUR EYES-(LONG VERSION)_by_田原俊彦
118564,ある日俺は鳥になった_by_田原俊彦
21008,アントニオのBar_by_田原俊彦
683,It's BAD_by_田原俊彦
250841,IN THE ROOM_by_田原俊彦
30912,EASY... LOVE ME..._by_田原俊彦
20782,永遠_by_田原俊彦
118563,永遠の正体_by_田原俊彦
50940,笑顔からまた始めよう_by_田原俊彦
250842,Escort to my world_by_田原俊彦
885,エル・オー・ヴィ・愛・N・G_by_田原俊彦
975,堕ちないでマドンナ_by_田原俊彦
169090,Always You_by_田原俊彦
1245,顔に書いた恋愛小説_by_田原俊彦
1307,かっこつかないね_by_田原俊彦
1342,悲しみ2ヤング_by_田原俊彦
1409,華麗なる賭け_by_田原俊彦
1444,騎士道_by_田原俊彦
269779,Kissしちゃおう_by_田原俊彦
5364,KISSで女は薔薇になる_by_田原俊彦
7217,KID_by_田原俊彦
118558,君が素敵に気づくまで_by_田原俊彦
118575,君なしじゃいられない_by_田原俊彦
20780,キミニオチテユク_by_田原俊彦
43247,キミに決定！_by_田原俊彦
1561,君に薔薇薔薇…という感じ_by_田原俊彦
1632,銀河の神話_by_田原俊彦
1691,グッドラックLOVE_by_田原俊彦
1851,恋＝Do!_by_田原俊彦
21010,壊れかけたスマート_by_田原俊彦
169089,Cordially_by_田原俊彦
1972,ごめんよ涙_by_田原俊彦
118570,SAIKOH!!_by_田原俊彦
30914,最高の恋人_by_田原俊彦
118568,淋しいって言えばいいのに_by_田原俊彦
121737,さよならloneliness_by_田原俊彦
2158,さらば‥夏_by_田原俊彦
30918,THANX_by_田原俊彦
118569,THE FAKE_by_田原俊彦
118565,しなやかな共犯_by_田原俊彦
2481,シャワーな気分_by_田原俊彦
118573,シルエットには踊れない_by_田原俊彦
169088,シンデレラ_by_田原俊彦
2482,ジャングルJungle_by_田原俊彦
30915,ジュリエットへの手紙_by_田原俊彦
169092,ジラシテ果実_by_田原俊彦
269781,好きになってしまいそうだよ_by_田原俊彦
188509,素敵な恋をしよう_by_田原俊彦
118556,すべて化石になる日まで_by_田原俊彦
118576,Second Chance_by_田原俊彦
148542,S.E.X. feat.LUV_by_田原俊彦
56551,背中合わせ～BACK TO BACK～_by_田原俊彦
116868,センチメンタル・ハイウェイ_by_田原俊彦
210165,そのとき愛がわかるんだ_by_田原俊彦
118562,それにしてもDARLIN'_by_田原俊彦
118577,それは幻の海辺_by_田原俊彦
118555,たった一億の偶然_by_田原俊彦
20204,魂を愛が支配する_by_田原俊彦
169095,Dynamite Survival～I WILL SURVIVE～_by_田原俊彦
30916,抱きしめていいですか_by_田原俊彦
2956,抱きしめてTONIGHT_by_田原俊彦
23174,DA・DI・DA_by_田原俊彦
169094,DANGAN LOVE -弾丸愛-_by_田原俊彦
7218,ダンシング・ビースト_by_田原俊彦
3054,チャールストンにはまだ早い_by_田原俊彦
118571,月のイヤリング_by_田原俊彦
118559,突っ張ってやる！_by_田原俊彦
230792,Dear 迷える獅子達_by_田原俊彦
197391,TRUE LOVE ～約束の歌～_by_田原俊彦
210166,ときめきに嘘をつく_by_田原俊彦
148539,TRUST IN ME_by_田原俊彦
3206,どうする？_by_田原俊彦
32833,DO-YO_by_田原俊彦
3387,夏いまさら一目惚れ_by_田原俊彦
169096,涙にさよならしないか_by_田原俊彦
118567,何でもかんでも I LOVE YOU_by_田原俊彦
3508,NINJIN娘_by_田原俊彦
3509,NUDE_by_田原俊彦
169093,願いを星の夜へ...._by_田原俊彦
3634,ハッとして！Good_by_田原俊彦
302751,HA-HA-HAPPY_by_田原俊彦
3699,原宿キッス_by_田原俊彦
3575,Hardにやさしく_by_田原俊彦
188510,BACK TO THE 90's_by_田原俊彦
3844,ひとりぼっちにしないから_by_田原俊彦
122073,ヒマワリ_by_田原俊彦
3774,ピエロ_by_田原俊彦
230793,フェミニスト_by_田原俊彦
197390,フラストレーションラブ duet with 水谷千重子_by_田原俊彦
3922,ブギ浮ぎ I LOVE YOU_by_田原俊彦
148540,BLUE feat.LUV_by_田原俊彦
121738,BLUE(feat.LUVandSOUL)_by_田原俊彦
148541,星のない街～TOKYO～ feat.LITTLE & MASSATTACK_by_田原俊彦
122072,星のように_by_田原俊彦
118557,僕は走る_by_田原俊彦
23171,真夜中のワンコール_by_田原俊彦
118572,Mondayを吊せ_by_田原俊彦
131276,Mr.BIG_by_田原俊彦
302750,夢幻LOVE_by_田原俊彦
118578,女神よ_by_田原俊彦
118560,やさしさに僕は包まれた_by_田原俊彦
4639,誘惑スレスレ_by_田原俊彦
16523,雪のないクリスマス_by_田原俊彦
4686,夢であいましょう_by_田原俊彦
30917,夢見るように君を愛す_by_田原俊彦
118574,夜を盗む_by_田原俊彦
38450,ラストシーンは腕の中で(WOMAN I LOVE ONLY YOU)_by_田原俊彦
269780,ラストソングは歌わない_by_田原俊彦
288715,ラストタンゴ イン TOKYO_by_田原俊彦
4822,ラブ・シュプール_by_田原俊彦
148537,Rainy X'mas Day_by_田原俊彦
46873,I LOVE YOU_by_宇多田ヒカル
12165,Addicted To You_by_宇多田ヒカル
12851,Another Chance_by_宇多田ヒカル
241036,あなた_by_宇多田ヒカル
12849,甘いワナ_by_宇多田ヒカル
105238,嵐の女神_by_宇多田ヒカル
105235,Hymne a l'amour ～愛のアンセム～_by_宇多田ヒカル
12848,In My Room_by_宇多田ヒカル
37400,WINGS_by_宇多田ヒカル
12315,Wait & See～リスク～_by_宇多田ヒカル
15702,嘘みたいなI Love You_by_宇多田ヒカル
12856,Eternally_by_宇多田ヒカル
15701,A.S.A.P._by_宇多田ヒカル
233563,大空で抱きしめて_by_宇多田ヒカル
224895,俺の彼女_by_宇多田ヒカル
10887,Automatic_by_宇多田ヒカル
43871,海路_by_宇多田ヒカル
16650,COLORS_by_宇多田ヒカル
55540,Kiss & Cry_by_宇多田ヒカル
311151,君に夢中_by_宇多田ヒカル
105234,Can't Wait 'Til Christmas_by_宇多田ヒカル
12810,Can You Keep A Secret?_by_宇多田ヒカル
37399,Keep Tryin'_by_宇多田ヒカル
12852,Give Me A Reason_by_宇多田ヒカル
251272,Good Night_by_宇多田ヒカル
105236,Goodbye Happiness_by_宇多田ヒカル
12847,蹴っ飛ばせ！_by_宇多田ヒカル
224891,荒野の狼_by_宇多田ヒカル
12858,言葉にならない気持ち_by_宇多田ヒカル
15492,SAKURAドロップス_by_宇多田ヒカル
139269,桜流し_by_宇多田ヒカル
12854,サングラス_by_宇多田ヒカル
15697,幸せになろう_by_宇多田ヒカル
251268,嫉妬されるべき人生_by_宇多田ヒカル
278269,少年時代_by_宇多田ヒカル
105237,Show Me Love (Not A Dream)_by_宇多田ヒカル
16710,Simple And Clean_by_宇多田ヒカル
224889,人生最高の日_by_宇多田ヒカル
60340,Stay Gold_by_宇多田ヒカル
63399,Celebrate_by_宇多田ヒカル
285115,Time_by_宇多田ヒカル
11132,time will tell_by_宇多田ヒカル
12440,タイム・リミット_by_宇多田ヒカル
18983,誰かの願いが叶うころ_by_宇多田ヒカル
285953,誰にも言わない_by_宇多田ヒカル
251274,誓い_by_宇多田ヒカル
63397,テイク 5_by_宇多田ヒカル
43820,This Is Love_by_宇多田ヒカル
12853,DISTANCE_by_宇多田ヒカル
15698,Deep River_by_宇多田ヒカル
251273,Too Proud featuring Jevon_by_宇多田ヒカル
15700,東京NIGHTS_by_宇多田ヒカル
224892,ともだち with 小袋成彬_by_宇多田ヒカル
14905,traveling_by_宇多田ヒカル
12855,ドラマ_by_宇多田ヒカル
260297,Don't Think Twice_by_宇多田ヒカル
63396,虹色バス_by_宇多田ヒカル
224894,二時間だけのバカンス featuring 椎名林檎_by_宇多田ヒカル
43868,日曜の朝_by_宇多田ヒカル
224893,人魚_by_宇多田ヒカル
36060,Never Let Go_by_宇多田ヒカル
251270,残り香_by_宇多田ヒカル
249732,初恋_by_宇多田ヒカル
206487,花束を君に_by_宇多田ヒカル
12316,はやとちり_by_宇多田ヒカル
60888,HEART STATION_by_宇多田ヒカル
251271,パクチーの唄_by_宇多田ヒカル
35891,Passion_by_宇多田ヒカル
12857,Parody_by_宇多田ヒカル
15277,光_by_宇多田ヒカル
55539,Beautiful World_by_宇多田ヒカル
6031,B&C_by_宇多田ヒカル
31252,Be My Last_by_宇多田ヒカル
302757,PINK BLOOD_by_宇多田ヒカル
62956,Fight The Blues_by_宇多田ヒカル
13636,FINAL DISTANCE_by_宇多田ヒカル
11567,First Love_by_宇多田ヒカル
235098,Forevermore_by_宇多田ヒカル
12439,For You_by_宇多田ヒカル
55541,Fly Me To The Moon (In Other Words) -2007 MIX-_by_宇多田ヒカル
51543,Flavor Of Life_by_宇多田ヒカル
43867,BLUE_by_宇多田ヒカル
63398,Prisoner Of Love_by_宇多田ヒカル
247923,Play A Love Song_by_宇多田ヒカル
15699,プレイ・ボール_by_宇多田ヒカル
224890,忘却 featuring KOHH_by_宇多田ヒカル
46333,ぼくはくま_by_宇多田ヒカル
206486,真夏の通り雨_by_宇多田ヒカル
224896,道_by_宇多田ヒカル
10886,Movin' on without you_by_宇多田ヒカル
43869,Making Love_by_宇多田ヒカル
251269,夕凪_by_宇多田ヒカル
15527,Letters_by_宇多田ヒカル
43870,One Night Magic feat. Yamada Masashi_by_宇多田ヒカル
298948,One Last Kiss_by_宇多田ヒカル
50176,愛が止まらない-Turn It Into Love-_by_小柳ゆき
12326,愛情_by_小柳ゆき
91027,愛情 with 浦嶋りんこ_by_小柳ゆき
32807,会いたい_by_小柳ゆき
55866,I don't wanna be crazy_by_小柳ゆき
131127,I love you_by_小柳ゆき
52441,Ironic_by_小柳ゆき
37911,ア・カ・シ_by_小柳ゆき
55867,a gap of heart_by_小柳ゆき
50165,a start_by_小柳ゆき
91028,あなたのキスを数えましょう(New Recording)_by_小柳ゆき
12784,あなたのキスを数えましょう～You were mine～_by_小柳ゆき
130829,a love song_by_小柳ゆき
131075,allure_by_小柳ゆき
37905,unreliable_by_小柳ゆき
55868,infinity_by_小柳ゆき
32806,we're alright_by_小柳ゆき
35178,wishing well_by_小柳ゆき
71787,we can go anywhere_by_小柳ゆき
39974,永遠_by_小柳ゆき
131129,extreme_by_小柳ゆき
15768,Endless_by_小柳ゆき
131128,Endless(album version)_by_小柳ゆき
55762,Orange love_by_小柳ゆき
40486,ON THE RADIO_by_小柳ゆき
132913,All At Once_by_小柳ゆき
52436,GIRLS' FIGHTS_by_小柳ゆき
50166,君がいた夏_by_小柳ゆき
52435,Cpt.KIDD_by_小柳ゆき
12401,can't hold me back_by_小柳ゆき
35177,give me a chance_by_小柳ゆき
130832,Cry_by_小柳ゆき
21211,Crystal Days_by_小柳ゆき
130833,CROSS OVER_by_小柳ゆき
17108,Cross Colors_by_小柳ゆき
42143,GATE 4_by_小柳ゆき
131125,Game ～featuring 童子-T_by_小柳ゆき
40588,恋のフーガ_by_小柳ゆき
131126,Caution_by_小柳ゆき
52438,最後に記憶を消して_by_小柳ゆき
31393,Silent night(White Christmas)_by_小柳ゆき
52433,Sunrise_by_小柳ゆき
91026,Sunrise(New Recording)_by_小柳ゆき
55763,the place for two mind_by_小柳ゆき
55865,Shinin'day_by_小柳ゆき
144985,Secret_by_小柳ゆき
144987,ジェットコースター_by_小柳ゆき
50167,Just free_by_小柳ゆき
130830,Sweet_by_小柳ゆき
39972,Squall_by_小柳ゆき
32803,SUPER STAR_by_小柳ゆき
32801,Soldier_by_小柳ゆき
50169,Dance for me_by_小柳ゆき
45779,誓い_by_小柳ゆき
131074,tear drop_by_小柳ゆき
50168,Take_by_小柳ゆき
39973,Take my hand_by_小柳ゆき
28344,天使のささやき_by_小柳ゆき
12870,DEEP DEEP_by_小柳ゆき
144986,Destiny_by_小柳ゆき
169903,ドリーマー_by_小柳ゆき
100873,"Nothing to do, boy_by_小柳ゆき"
52437,Not Satisfied_by_小柳ゆき
50170,buddy_by_小柳ゆき
15119,HIT ON_by_小柳ゆき
149740,ひまわり_by_小柳ゆき
12881,beautiful world_by_小柳ゆき
139499,Believe in yourself_by_小柳ゆき
143473,believe in yourself -English Version-_by_小柳ゆき
12544,be alive_by_小柳ゆき
91029,be alive～そのままの君でいて～ feat. SoulJa_by_小柳ゆき
37903,feel the destiny_by_小柳ゆき
42142,Fair Wind_by_小柳ゆき
12564,fortune_by_小柳ゆき
13110,BRAND NEW WORLD_by_小柳ゆき
32356,Blue X'mas_by_小柳ゆき
12525,precious time_by_小柳ゆき
52439,Prelude to Suicide_by_小柳ゆき
13108,prove my heart_by_小柳ゆき
13109,heaven feelin'_by_小柳ゆき
32798,PAY LOVE_by_小柳ゆき
55765,boy_by_小柳ゆき
13090,my all..._by_小柳ゆき
52440,Mother Figure_by_小柳ゆき
132914,MacArthur Park_by_小柳ゆき
50171,溝_by_小柳ゆき
50172,Movin' out_by_小柳ゆき
130831,MOONSHINE_by_小柳ゆき
55764,melodies_by_小柳ゆき
130834,MEN?_by_小柳ゆき
143474,Last Dance_by_小柳ゆき
50173,Lovers_by_小柳ゆき
16281,Lovin' you_by_小柳ゆき
52434,La VITA_by_小柳ゆき
18610,Love Knot～愛の絆～_by_小柳ゆき
50174,Reality_by_小柳ゆき
154504,return to you_by_小柳ゆき
91025,Listen_by_小柳ゆき
14915,remain～心の鍵_by_小柳ゆき
131124,Lean on me_by_小柳ゆき
37904,Legend of my love_by_小柳ゆき
45780,Rock With Me!_by_小柳ゆき
52442,One in a million_by_小柳ゆき
50175,once more_by_小柳ゆき
204,秋_by_男闘呼組
180304,明日への暴走_by_男闘呼組
179603,雨に抱かれて_by_男闘呼組
179605,-M-_by_男闘呼組
891,ANGEL_by_男闘呼組
180305,KIDS_by_男闘呼組
180005,Carry On_by_男闘呼組
179604,狂おしく むなしく_by_男闘呼組
30815,CROSS TO YOU_by_男闘呼組
180006,この夜にすべてを_by_男闘呼組
30816,THE FRONT_by_男闘呼組
179602,Stay With Me_by_男闘呼組
179601,So Long_by_男闘呼組
2918,TIME ZONE_by_男闘呼組
180019,追憶の晩歌_by_男闘呼組
3126,DAYBREAK_by_男闘呼組
30812,TOKYOプラスティック少年_by_男闘呼組
38799,DON'T SLEEP_by_男闘呼組
179606,Forever_by_男闘呼組
180004,不良_by_男闘呼組
179600,MY LIFE_by_男闘呼組
30813,Midnight Train_by_男闘呼組
30817,みはり_by_男闘呼組
30818,目で見ちゃだめさ_by_男闘呼組
180303,MEN'S BUGI_by_男闘呼組
30819,YO-YO_by_男闘呼組
180306,RUN RUNAWAY_by_男闘呼組
30814,ルート・17_by_男闘呼組
180018,Resistance_by_男闘呼組
4898,ROCKIN' MY SOUL_by_男闘呼組
30821,ロックよ静かに流れよ～Crossin' Heart～_by_男闘呼組
180020,Lonely..._by_男闘呼組
30820,ROLLIN' IN THE DARK_by_男闘呼組
179607,別離のハイウェイ_by_男闘呼組
51,哀愁のページ_by_南沙織
168633,愛なき世代_by_南沙織
83382,愛の序曲_by_南沙織
168640,愛はめぐり逢いから_by_南沙織
83385,秋の午後_by_南沙織
83367,あとずさりする月日_by_南沙織
117811,あなた_by_南沙織
83369,あの手この手_by_南沙織
117815,あの場所から_by_南沙織
168628,雨に消えた初恋_by_南沙織
83390,いつか逢うひと_by_南沙織
745,色づく街_by_南沙織
83388,美しい娘たち_by_南沙織
168645,おはようさん_by_南沙織
83378,想い出通り_by_南沙織
71753,哀しい妖精_by_南沙織
168629,カリフォルニアの青い空_by_南沙織
168643,気がむけば電話して_by_南沙織
1452,傷つく世代_by_南沙織
83386,昨日の街から_by_南沙織
168632,九月のエピソード_by_南沙織
168630,Good-bye Girl_by_南沙織
168631,グッバイガール_by_南沙織
168639,Good-bye My Yesterday_by_南沙織
105778,結婚しようよ_by_南沙織
168636,木枯しの精_by_南沙織
83383,この街にひとり_by_南沙織
239668,五番街のマリーへ_by_南沙織
83377,ご無沙汰_by_南沙織
83387,魚たちはどこへ_by_南沙織
83372,さよならにかえて_by_南沙織
117816,さらば恋人_by_南沙織
2397,潮風のメロディ_by_南沙織
83364,しなやかなケ・ダ・モ・ノ_by_南沙織
83394,島の伝説_by_南沙織
2504,17才_by_南沙織
2536,純潔_by_南沙織
71755,女性_by_南沙織
83384,透き通る夕暮れ_by_南沙織
83389,素晴らしいひと_by_南沙織
83380,青春が終る日_by_南沙織
71754,青春に恥じないように_by_南沙織
27365,早春の港_by_南沙織
168641,空色のインクで_by_南沙織
168635,つぶやき_by_南沙織
3289,ともだち_by_南沙織
83392,なぜかしら_by_南沙織
117812,夏色のおもいで_by_南沙織
71752,夏の感情_by_南沙織
83374,春の愁い_by_南沙織
168637,青春の電車_by_南沙織
24606,春の予感 -I've been mellow_by_南沙織
83365,ハロー・シャンペン_by_南沙織
31587,バラのかげり_by_南沙織
3801,ひとかけらの純情_by_南沙織
6825,人恋しくて_by_南沙織
168646,ひとつぶの涙_by_南沙織
83376,ひとねむり_by_南沙織
83379,人のあいだ_by_南沙織
117813,ひとりぼっちの部屋_by_南沙織
117814,ひまわりの小径_by_南沙織
83371,ファンレター -SO GOOD SO NICE-(Remix version)_by_南沙織
83368,ふたり淋しがりや_by_南沙織
168644,ふりむいた朝_by_南沙織
168638,街角のラブソング_by_南沙織
168642,窓灯り_by_南沙織
83373,Ms._by_南沙織
105143,MUSIC MAKES OUR FUTURE_by_南沙織
83370,目の中の春_by_南沙織
83366,もう一人_by_南沙織
168634,もどかしい夢_by_南沙織
83375,ゆれる午後_by_南沙織
83381,夜霧の街_by_南沙織
83328,よろしく哀愁_by_南沙織
280406,ああ帰りたい～望郷峠～_by_金田たつえ
79602,愛の絆_by_金田たつえ
9652,愛恋ほたる_by_金田たつえ
12306,赤ちょうちん_by_金田たつえ
6608,あかね雲_by_金田たつえ
222187,奄美ブルース_by_金田たつえ
252437,あらしやま～京の恋唄～_by_金田たつえ
67030,阿波の恋唄_by_金田たつえ
722,命みちづれ_by_金田たつえ
48359,囲炉裏_by_金田たつえ
152652,祝いさんさ_by_金田たつえ
929,大阪情話_by_金田たつえ
124451,大阪ブルース_by_金田たつえ
17748,お母さん_by_金田たつえ
222188,沖縄哀歌_by_金田たつえ
309314,おけさ情話_by_金田たつえ
114816,おしどり酒_by_金田たつえ
